"source_row_id","state_abbr","county_name","zip"
"1428","LA","Orleans","70129"
"1429","LA","St. Mary","70342"
"1430","LA","Terrebonne","70363"
"1431","LA","Washington","70438"
"1432","LA","Tangipahoa","70443"
"1433","LA","Lafayette","70507"
"1434","LA","Vermilion","70510"
"1435","LA","Acadia","70531"
"1436","LA","St. Landry","70589"
"1437","LA","Jefferson Davis","70591"
"1438","LA","Calcasieu","70663"
"1439","LA","Livingston","70754"
"1440","LA","Pointe Coupee","70762"
"1441","LA","Ascension","70778"
"1442","LA","Livingston","70785"
"1443","LA","East Baton Rouge","70791"
"1444","LA","East Baton Rouge","70807"
"1445","LA","Caddo","71047"
"1446","LA","De Soto","71052"
"1447","LA","Webster","71055"
"1448","LA","Ouachita","71202"
"1449","LA","Ouachita","71203"
"1450","LA","Union","71241"
"1451","LA","West Carroll","71263"
"1452","LA","La Salle","71342"
"1453","LA","Tensas","71366"
"1454","LA","Sabine","71443"
"1455","LA","Allen","71463"
"1456","AR","Jefferson","71602"
"1457","AR","Jefferson","71603"
"1458","AR","Ashley","71646"
"1459","AR","Union","71730"
"1460","AR","Hempstead","71801"
"1461","AR","Howard","71852"
"1462","AR","Jackson","72005"
"1463","AR","Saline","72011"
"1464","AR","Faulkner","72032"
"1465","AR","Arkansas","72042"
"1466","AR","Prairie","72064"
"1467","AR","Conway","72110"
"1468","AR","Pulaski","72117"
"1469","AR","Pulaski","72204"
"1470","AR","Pulaski","72206"
"1471","AR","Crittenden","72301"
"1472","AR","Mississippi","72358"
"1473","AR","Phillips","72390"
"1474","AR","Craighead","72404"
"1475","AR","Greene","72450"
"1476","AR","Fulton","72529"
"1477","AR","Baxter","72653"
"1478","AR","Washington","72762"
"1479","AR","Yell","72833"
"1480","AR","Sebastian","72916"
"1481","OK","McClain","73065"
"1482","OK","Grady","73067"
"1483","OK","Garvin","73075"
"1484","OK","Grady","73079"
"1485","OK","Canadian","73090"
"1486","OK","Oklahoma","73127"
"1487","OK","Oklahoma","73128"
"1488","OK","Oklahoma","73141"
"1489","OK","Oklahoma","73149"
"1490","OK","Carter","73402"
"1491","OK","Comanche","73501"
"1492","OK","Beckham","73644"
"1493","OK","Beckham","73662"
"1494","OK","Garfield","73701"
"1495","OK","Major","73760"
"1496","OK","Woodward","73801"
"1497","OK","Osage","74003"
"1498","OK","Wagoner","74014"
"1499","OK","Osage","74063"
"1500","OK","Payne","74075"
"1501","OK","Tulsa","74116"
"1502","OK","Tulsa","74117"
"1503","OK","Muskogee","74401"
"1504","OK","Okmulgee","74447"
"1505","OK","Wagoner","74454"
"1506","OK","Pittsburg","74501"
"1507","OK","Pittsburg","74522"
"1508","OK","Kay","74601"
"1509","OK","McCurtain","74728"
"1510","OK","McCurtain","74745"
"1511","OK","Pottawatomie","74801"
"1512","OK","Lincoln","74864"
"1513","OK","Pottawatomie","74873"
"1514","OK","Seminole","74884"
"1515","OK","Sequoyah","74955"
"1516","OK","Adair","74960"
"1517","TX","Dallas","75040"
"1518","TX","Dallas","75050"
"1519","TX","Denton","75056"
"1520","TX","Denton","75057"
"1521","TX","Dallas","75060"
"1522","TX","Collin","75069"
"1523","TX","Dallas","75089"
"1524","TX","Grayson","75090"
"1525","TX","Collin","75098"
"1526","TX","Navarro","75110"
"1527","TX","Ellis","75119"
"1528","TX","Dallas","75125"
"1529","TX","Dallas","75141"
"1530","TX","Dallas","75241"
"1531","TX","Dallas","75253"
"1532","TX","Lamar","75416"
"1533","TX","Hunt","75422"
"1534","TX","Hunt","75423"
"1535","TX","Collin","75454"
"1536","TX","Titus","75455"
"1537","TX","Lamar","75473"
"1538","TX","Bowie","75570"
"1539","TX","Rusk","75653"
"1540","TX","Gregg","75662"
"1541","TX","Smith","75708"
"1542","TX","Cherokee","75766"
"1543","TX","Angelina","75901"
"1544","TX","Nacogdoches","75964"
"1545","TX","Tarrant","76008"
"1546","TX","Johnson","76009"
"1547","TX","Tarrant","76040"
"1548","TX","Hill","76055"
"1549","TX","Parker","76087"
"1550","TX","Tarrant","76103"
"1551","TX","Tarrant","76108"
"1552","TX","Tarrant","76117"
"1553","TX","Tarrant","76140"
"1554","TX","Denton","76208"
"1555","TX","Grayson","76273"
"1556","TX","Wichita","76307"
"1557","TX","Wichita","76308"
"1558","TX","Wichita","76367"
"1559","TX","Bell","76501"
"1560","TX","Bell","76534"
"1561","TX","Coryell","76544"
"1562","TX","Ellis","76623"
"1563","TX","Limestone","76667"
"1564","TX","McLennan","76705"
"1565","TX","McLennan","76712"
"1566","TX","Brown","76801"
"1567","TX","Tom Green","76905"
"1568","TX","Harris","77016"
"1569","TX","Harris","77051"
"1570","TX","Harris","77078"
"1571","TX","Montgomery","77301"
"1572","TX","Montgomery","77327"
"1573","TX","Polk","77351"
"1574","TX","Harris","77396"
"1575","TX","Colorado","77412"
"1576","TX","Fort Bend","77461"
"1577","TX","Fort Bend","77471"
"1578","TX","Galveston","77510"
"1579","TX","Galveston","77511"
"1580","TX","Brazoria","77515"
"1581","TX","","77520"
"1582","TX","Chambers","77523"
"1583","TX","Galveston","77539"
"1584","TX","Fort Bend","77545"
"1585","TX","Newton","77612"
"1586","TX","Hardin","77625"
"1587","TX","Jefferson","77627"
"1588","TX","Orange","77630"
"1589","TX","Jefferson","77705"
"1590","TX","Grimes","77830"
"1591","TX","Brazos","77845"
"1592","TX","Victoria","77951"
"1593","TX","Kerr","78028"
"1594","TX","Webb","78043"
"1595","TX","Comal","78130"
"1596","TX","Bexar","78219"
"1597","TX","Bexar","78252"
"1598","TX","Kleberg","78363"
"1599","TX","Nueces","78380"
"1600","TX","San Patricio","78387"
"1601","TX","Nueces","78415"
"1602","TX","Cameron","78521"
"1603","TX","Hidalgo","78537"
"1604","TX","Hidalgo","78539"
"1605","TX","Hidalgo","78541"
"1606","TX","Hidalgo","78563"
"1607","TX","Travis","78610"
"1608","TX","Williamson","78634"
"1609","TX","Travis","78719"
"1610","TX","Travis","78754"
"1611","TX","Randall","79015"
"1612","TX","Gray","79065"
"1613","TX","Ochiltree","79070"
"1614","TX","Potter","79124"
"1615","TX","Lubbock","79311"
"1616","TX","Lubbock","79401"
"1617","TX","Lubbock","79403"
"1618","TX","Mitchell","79512"
"1619","TX","Scurry","79549"
"1620","TX","Nolan","79556"
"1621","TX","Jones","79601"
"1622","TX","Midland","79706"
"1623","TX","Ector","79763"
"1624","TX","El Paso","79913-0058"
"1625","TX","El Paso","79928"
"1626","TX","El Paso","79934"
"1627","CO","Arapahoe","80018"
"1628","CO","Adams","80022"
"1629","CO","Adams","80102"
"1630","CO","Douglas","80126"
"1631","CO","Adams","80229"
"1632","CO","Boulder","80303"
"1633","CO","Jefferson","80401"
"1634","CO","Jefferson","80403"
"1635","CO","Summit","80435"
"1636","CO","Routt","80487"
"1637","CO","Weld","80516"
"1638","CO","Larimer","80526"
"1639","CO","Weld","80610"
"1640","CO","Weld","80634"
"1641","CO","Weld","80643"
"1642","CO","Morgan","80701"
"1643","CO","El Paso","80817"
"1644","CO","El Paso","80929"
"1645","CO","Pueblo","81005"
"1646","CO","Pueblo","81006"
"1647","CO","Archuleta","81147"
"1648","CO","Fremont","81240"
"1649","CO","La Plata","81301"
"1650","CO","Montrose","81401"
"1651","CO","Montrose","81422"
"1652","CO","Mesa","81503"
"1653","CO","Garfield","81601"
"1654","CO","Pitkin","81611"
"1655","CO","Garfield","81650"
"1656","CO","Eagle","81655"
"1657","WY","Laramie","82009"
"1658","WY","Laramie","82053"
"1659","WY","Natrona","82636"
"1660","WY","Campbell","82716"
"1661","WY","Sheridan","82801"
"1662","ID","Bannock","83204"
"1663","ID","Butte","83213"
"1664","ID","Bingham","83221"
"1665","ID","Butte","83244"
"1666","ID","Oneida","83252"
"1667","ID","Bear Lake","83254"
"1668","ID","Franklin","83263"
"1669","ID","Bingham","83274"
"1670","ID","Twin Falls","83301"
"1671","ID","Cassia","83318"
"1672","ID","Bonneville","83402"
"1673","ID","Teton","83422"
"1674","ID","Fremont","83429"
"1675","ID","Fremont","83445"
"1676","ID","Jefferson","83450"
"1677","ID","Lemhi","83467"
"1678","ID","Adams","83612"
"1679","ID","Elmore","83623"
"1680","ID","Boise","83631"
"1681","ID","Elmore","83647"
"1682","ID","Payette","83661"
"1683","ID","Canyon","83686"
"1684","ID","Ada","83714"
"1685","ID","Elmore","83716"
"1686","ID","Boundary","83805"
"1687","ID","Kootenai","83814"
"1688","ID","Latah","83843"
"1689","UT","Salt Lake","84009"
"1690","UT","Utah","84013"
"1691","UT","Summit","84017"
"1692","UT","Duchesne","84021"
"1693","UT","Tooele","84022"
"1694","UT","Tooele","84029"
"1695","UT","Rich","84038"
"1696","UT","Davis","84040"
"1697","UT","Daggett","84046"
"1698","UT","Tooele","84074"
"1699","UT","Uintah","84078"
"1700","UT","Davis","84087"
"1701","UT","Salt Lake","84104"
"1702","UT","Salt Lake","84128"
"1703","UT","Cache","84305"
"1704","UT","Box Elder","84313"
"1705","UT","Cache","84321"
"1706","UT","Weber","84401"
"1707","UT","Carbon","84501"
"1708","UT","Emery","84513"
"1709","UT","Carbon","84520"
"1710","UT","Utah","84606"
"1711","UT","Millard","84624"
"1712","UT","Utah","84626"
"1713","UT","Juab","84648"
"1714","UT","Utah","84651"
"1715","UT","Beaver","84713"
"1716","UT","Iron","84720"
"1717","UT","Kane","84729"
"1718","UT","Kane","84741"
"1719","UT","Washington","84780"
"1720","AZ","Maricopa","85009"
"1721","AZ","Maricopa","85023"
"1722","AZ","Maricopa","85024"
"1723","AZ","Maricopa","85027"
"1724","AZ","Pinal","85132"
"1725","AZ","Maricopa","85139"
"1726","AZ","Maricopa","85142"
"1727","AZ","Pinal","85219"
"1728","AZ","Pinal","85230"
"1729","AZ","Pinal","85232"
"1730","AZ","Pinal","85239"
"1731","AZ","Maricopa","85256"
"1732","AZ","Maricopa","85286"
"1733","AZ","Pinal","85292"
"1734","AZ","Maricopa","85307"
"1735","AZ","Maricopa","85326"
"1736","AZ","Maricopa","85331"
"1737","AZ","La Paz","85344"
"1738","AZ","Yuma","85350"
"1739","AZ","Yuma","85356"
"1740","AZ","Yuma","85365"
"1741","AZ","Maricopa","85387"
"1742","AZ","Cochise","85616"
"1743","AZ","Santa Cruz","85648"
"1744","AZ","Pima","85653"
"1745","AZ","Pima","85715"
"1746","AZ","Pima","85730"
"1747","AZ","Pima","85756"
"1748","AZ","Apache","85936"
"1749","AZ","Coconino","86004"
"1750","AZ","Navajo","86032"
"1751","AZ","Yavapai","86327"
"1752","AZ","Mohave","86404"
"1753","AZ","Mohave","86426"
"1754","NM","Valencia","87031"
"1755","NM","Bernalillo","87107"
"1756","NM","Bernalillo","87113"
"1757","NM","Bernalillo","87121"
"1758","NM","Sandoval","87124"
"1759","NM","Sandoval","87144"
"1760","NM","San Juan","87410"
"1761","NM","Santa Fe","87506"
"1762","NM","Los Alamos","87544"
"1763","NM","San Miguel","87701"
"1764","NM","Mora","87752"
"1765","NM","Dona Ana","88005"
"1766","NM","Dona Ana","88063"
"1767","NM","Curry","88101"
"1768","NM","Eddy","88220"
"1769","NM","Lea","88231"
"1770","NM","Otero","88310"
"1771","NV","Clark","89005"
"1772","CA","Inyo","89010"
"1773","NV","Esmeralda","89013"
"1774","NV","Nye","89020"
"1775","NV","Clark","89029"
"1776","NV","Lincoln","89034"
"1777","NV","Lincoln","89042"
"1778","NV","Nye","89045"
"1779","NV","Nye","89049"
"1780","NV","Nye","89060"
"1781","NV","Clark","89142"
"1782","NV","Clark","89165"
"1783","NV","White Pine","89301"
"1784","NV","Lander","89310"
"1785","NV","Eureka","89316"
"1786","NV","Churchill","89406"
"1787","NV","Douglas","89410"
"1788","NV","Mineral","89415"
"1789","NV","Pershing","89419"
"1790","NV","Storey","89434"
"1791","NV","Humboldt","89445"
"1792","NV","Carson City","89701"
"1793","NV","Elko","89801"
"1794","NV","Lander","89820"
"1795","NV","Elko","89883"
"1796","CA","Los Angeles","90027"
"1797","CA","Los Angeles","90049"
"1798","CA","Los Angeles","90274"
"1799","CA","Los Angeles","90601"
"1800","CA","Los Angeles","90602"
"1801","CA","Los Angeles","90704"
"1802","CA","Los Angeles","91206"
"1803","CA","Los Angeles","91301"
"1804","CA","Los Angeles","91342"
"1805","CA","Los Angeles","91352"
"1806","CA","Los Angeles","91355"
"1807","CA","Los Angeles","91384"
"1808","CA","Los Angeles","91504"
"1809","CA","Los Angeles","91702"
"1810","CA","Los Angeles","91744"
"1811","CA","Los Angeles","91754"
"1812","CA","San Bernardino","91761"
"1813","CA","San Bernardino","91786"
"1814","CA","Los Angeles","91789"
"1815","CA","Los Angeles","91792"
"1816","CA","San Diego","91911"
"1817","CA","San Diego","92004"
"1818","CA","San Diego","92055"
"1819","CA","San Diego","92065"
"1820","CA","San Diego","92071"
"1821","CA","San Diego","92078"
"1822","CA","San Diego","92084"
"1823","CA","San Diego","92105"
"1824","CA","San Diego","92111"
"1825","CA","Riverside","92223"
"1826","CA","Riverside","92225"
"1827","CA","Imperial","92227"
"1828","CA","Imperial","92231"
"1829","CA","Riverside","92236"
"1830","CA","Riverside","92239"
"1831","CA","Riverside","92241"
"1832","CA","Imperial","92250"
"1833","CA","Imperial","92251"
"1834","CA","Riverside","92254"
"1835","CA","San Bernardino","92256"
"1836","CA","Imperial","92257"
"1837","CA","Imperial","92266"
"1838","CA","Riverside","92274"
"1839","CA","Imperial","92275"
"1840","CA","San Bernardino","92277"
"1841","CA","San Bernardino","92285"
"1842","CA","San Bernardino","92307"
"1843","CA","San Bernardino","92309"
"1844","CA","San Bernardino","92310"
"1845","CA","San Bernardino","92311"
"1846","CA","San Bernardino","92314"
"1847","CA","San Bernardino","92324"
"1848","CA","Inyo","92328"
"1849","CA","San Bernardino","92345"
"1850","CA","San Bernardino","92356"
"1851","CA","San Bernardino","92363"
"1852","CA","San Bernardino","92365"
"1853","CA","San Bernardino","92368"
"1854","CA","San Bernardino","92371"
"1855","CA","San Bernardino","92373"
"1856","CA","San Bernardino","92377"
"1857","CA","Inyo","92384"
"1858","CA","Inyo","92389"
"1859","CA","San Bernardino","92392"
"1860","CA","San Bernardino","92398"
"1861","CA","San Bernardino","92399"
"1862","CA","Riverside","92507"
"1863","CA","Riverside","92539"
"1864","CA","Riverside","92555"
"1865","CA","Riverside","92570"
"1866","CA","Riverside","92596"
"1867","CA","Orange","92602"
"1868","CA","Orange","92657"
"1869","CA","San Diego","92672"
"1870","CA","Orange","92675"
"1871","CA","Orange","92823"
"1872","CA","Orange","92862"
"1873","CA","Riverside","92879"
"1874","CA","Riverside","92883-5020"
"1875","CA","Ventura","93035"
"1876","CA","Ventura","93036"
"1877","CA","Ventura","93060"
"1878","CA","Ventura","93065"
"1879","CA","Santa Barbara","93117"
"1880","CA","Kern","93203"
"1881","CA","Kings","93204"
"1882","CA","Kern","93206"
"1883","CA","Tulare","93207"
"1884","CA","Fresno","93210"
"1885","CA","Kern","93215"
"1886","CA","Tulare","93219"
"1887","CA","Kern","93220"
"1888","CA","Kern","93226"
"1889","CA","Kings","93230"
"1890","CA","Kings","93239"
"1891","CA","Kern","93243"
"1892","CA","Tulare","93247"
"1893","CA","Kern","93249"
"1894","CA","Santa Barbara","93254"
"1895","CA","Tulare","93257"
"1896","CA","Kern","93263"
"1897","CA","Kern","93268"
"1898","CA","Tulare","93274"
"1899","CA","Kern","93285"
"1900","CA","Tulare","93291"
"1901","CA","Kern","93306"
"1902","CA","Kern","93308"
"1903","CA","San Luis Obispo","93401"
"1904","CA","San Luis Obispo","93406"
"1905","CA","Monterey","93426"
"1906","CA","Santa Barbara","93436"
"1907","CA","Santa Barbara","93437"
"1908","CA","Santa Barbara","93441"
"1909","CA","San Luis Obispo","93446"
"1910","CA","San Luis Obispo","93451"
"1911","CA","Santa Barbara","93454"
"1912","CA","San Luis Obispo","93465"
"1913","CA","Kern","93501"
"1914","CA","Mono","93512"
"1915","CA","Mono","93514"
"1916","CA","Kern","93516"
"1917","CA","Kern","93523"
"1918","CA","Inyo","93526"
"1919","CA","Los Angeles","93535"
"1920","CA","Mono","93541"
"1921","CA","Inyo","93545"
"1922","CA","Los Angeles","93551"
"1923","CA","Kern","93555"
"1924","CA","Kern","93561"
"1925","CA","San Bernardino","93562"
"1926","CA","Madera","93610"
"1927","CA","Fresno","93619"
"1928","CA","Fresno","93630"
"1929","CA","Merced","93635"
"1930","CA","Fresno","93662"
"1931","CA","Fresno","93706"
"1932","CA","Fresno","93725"
"1933","CA","Monterey","93907"
"1934","CA","Monterey","93926"
"1935","CA","Monterey","93930"
"1936","CA","Monterey","93933"
"1937","CA","San Mateo","94014"
"1938","CA","San Mateo","94019"
"1939","CA","San Mateo","94025"
"1940","CA","Santa Clara","94043"
"1941","CA","Santa Clara","94089"
"1942","CA","Santa Clara","94303"
"1943","CA","Napa","94503"
"1944","CA","Contra Costa","94509"
"1945","CA","Napa","94515"
"1946","CA","Alameda","94538"
"1947","CA","Alameda","94550"
"1948","CA","Alameda","94551"
"1949","CA","Contra Costa","94553"
"1950","CA","Napa","94559"
"1951","CA","Contra Costa","94565"
"1952","CA","Solano","94571"
"1953","CA","Alameda","94577"
"1954","CA","Solano","94585"
"1955","CA","Contra Costa","94801"
"1956","CA","Marin","94945"
"1957","CA","Sonoma","94952"
"1958","CA","Sonoma","94954"
"1959","CA","Marin","94956"
"1960","CA","Santa Cruz","95005"
"1961","CA","Santa Clara","95020"
"1962","CA","San Benito","95023"
"1963","CA","Santa Clara","95035"
"1964","CA","Santa Clara","95037"
"1965","CA","Santa Clara","95054"
"1966","CA","Santa Cruz","95060"
"1967","CA","Santa Cruz","95076"
"1968","CA","Santa Clara","95120"
"1969","CA","Santa Clara","95134"
"1970","CA","San Joaquin","95206"
"1971","CA","San Joaquin","95236"
"1972","CA","San Joaquin","95240"
"1973","CA","Calaveras","95251"
"1974","CA","Calaveras","95252"
"1975","CA","Stanislaus","95313"
"1976","CA","Tuolumne","95321"
"1977","CA","Tuolumne","95327"
"1978","CA","San Joaquin","95336"
"1979","CA","Mariposa","95338"
"1980","CA","Merced","95348"
"1981","CA","Stanislaus","95357"
"1982","CA","Stanislaus","95358"
"1983","CA","San Joaquin","95377"
"1984","CA","Sonoma","95412"
"1985","CA","Lake","95422"
"1986","CA","Mendocino","95445"
"1987","CA","Sonoma","95448"
"1988","CA","Mendocino","95460"
"1989","CA","Mendocino","95482"
"1990","CA","Mendocino","95490"
"1991","CA","Humboldt","95503"
"1992","CA","Del Norte","95531"
"1993","CA","Yolo","95616"
"1994","CA","El Dorado","95623"
"1995","CA","Sacramento","95624"
"1996","CA","Amador","95640"
"1997","CA","Placer","95648"
"1998","CA","Sacramento","95670"
"1999","CA","Sacramento","95683"
"2000","CA","Solano","95687"
"2001","CA","Yuba","95692"
"2002","CA","Yolo","95776"
"2003","CA","Sacramento","95816"
"2004","CA","Sacramento","95826"
"2005","CA","Yuba","95901"
"2006","CA","Yuba","95903"
"2007","CA","Colusa","95912"
"2008","CA","Glenn","95913"
"2009","CA","Yuba","95919"
"2010","CA","Nevada","95949"
"2011","CA","Plumas","95963"
"2012","CA","Butte","95969"
"2013","CA","Colusa","95979"
"2014","CA","Shasta","96001"
"2015","CA","Shasta","96007"
"2016","CA","Lassen","96009"
"2017","CA","Shasta","96013"
"2018","CA","Plumas","96020"
"2019","CA","Siskiyou","96031"
"2020","CA","Siskiyou","96039"
"2021","CA","Shasta","96047"
"2022","CA","Siskiyou","96057"
"2023","CA","Siskiyou","96067"
"2024","CA","Tehama","96080"
"2025","CA","Trinity","96093"
"2026","CA","Siskiyou","96094"
"2027","CA","Siskiyou","96097"
"2028","CA","Modoc","96101"
"2029","CA","Modoc","96104"
"2030","CA","Mono","96107"
"2031","CA","Modoc","96112"
"2032","CA","Lassen","96113"
"2033","CA","Modoc","96115"
"2034","CA","Sierra","96118"
"2035","CA","Lassen","96119"
"2036","CA","Plumas","96122"
"2037","CA","Lassen","96123"
"2038","CA","Lassen","96130"
"2039","CA","Siskiyou","96134"
"2040","CA","Placer","96161"
"2041","HI","Honolulu","96707"
"2042","HI","Maui","96713"
"2043","HI","Hawaii","96720"
"2044","HI","Honolulu","96734"
"2045","HI","Hawaii","96738"
"2046","HI","Maui","96748"
"2047","HI","Kauai","96752"
"2048","HI","Maui","96761"
"2049","HI","Maui","96763"
"2050","HI","Maui","96784"
"2051","HI","Honolulu","96863"
"2052","GU","","96915"
"2053","OR","Clackamas","97045"
"2054","OR","Wasco","97058"
"2055","OR","Yamhill","97128"
"2056","OR","Multnomah","97203"
"2057","OR","Benton","97330"
"2058","OR","Lane","97405"
"2059","OR","Douglas","97470"
"2060","OR","Jackson","97524"
"2061","OR","Jackson","97530"
"2062","OR","Klamath","97601"
"2063","OR","Lake","97630"
"2064","OR","Deschutes","97702"
"2065","OR","Harney","97720"
"2066","OR","Klamath","97731"
"2067","OR","Crook","97754"
"2068","OR","Gilliam","97812"
"2069","OR","Umatilla","97813"
"2070","OR","Morrow","97818"
"2071","OR","Wallowa","97828"
"2072","OR","Baker","97833"
"2073","OR","Umatilla","97862"
"2074","OR","Baker","97907"
"2075","OR","Malheur","97918"
"2076","WA","King","98022"
"2077","WA","King","98032"
"2078","WA","King","98038"
"2079","WA","Skagit","98232"
"2080","WA","Snohomish","98296"
"2081","WA","Pierce","98335"
"2082","WA","Pierce","98338"
"2083","WA","Kitsap","98346"
"2084","WA","Kitsap","98359"
"2085","WA","Clallam","98362"
"2086","WA","Kitsap","98367"
"2087","WA","Pierce","98375"
"2088","WA","Pierce","98409"
"2089","WA","Pierce","98433"
"2090","WA","Thurston","98516"
"2091","WA","Grays Harbor","98520"
"2092","WA","Lewis","98531"
"2093","WA","Pacific","98577"
"2094","WA","Mason","98584"
"2095","WA","Cowlitz","98611"
"2096","WA","Cowlitz","98632"
"2097","WA","Clark","98662"
"2098","WA","Douglas","98802"
"2099","WA","Chelan","98816"
"2100","WA","Grant","98823"
"2101","WA","Okanogan","98840"
"2102","WA","Yakima","98901"
"2103","WA","Kittitas","98926"
"2104","WA","Yakima","98953"
"2105","WA","Grant","99133"
"2106","WA","Stevens","99141"
"2107","WA","Whitman","99163"
"2108","WA","Adams","99169"
"2109","WA","Spokane","99208"
"2110","WA","Franklin","99301"
"2111","WA","Benton","99352"
"2112","WA","Klickitat","99356"
"2113","WA","Walla Walla","99362"
"2114","WA","Asotin","99402"
"2115","AK","Anchorage","99501"
"2116","AK","Anchorage","99577"
"2117","AK","Kodiak Island","99615"
"2118","AK","Matanuska-Susitna","99645"
"2119","AK","Kenai Peninsula","99669"
"2120","AK","Aleutians West","99685"
"2121","AK","Fairbanks North Star","99701"
"2122","AK","Juneau","99801"
